"Mask($close/Ref($close,1)-1,'SH000300')","Mask(Mean($close/Ref($close,1)-1,5),'SH000300')","Mask(Std($close/Ref($close,1)-1,5),'SH000300')","Mask(Mean($amount,5)/$amount,'SH000300')","Mask(Std($amount,5)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,10),'SH000300')","Mask(Std($close/Ref($close,1)-1,10),'SH000300')","Mask(Mean($amount,10)/$amount,'SH000300')","Mask(Std($amount,10)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,20),'SH000300')","Mask(Std($close/Ref($close,1)-1,20),'SH000300')","Mask(Mean($amount,20)/$amount,'SH000300')","Mask(Std($amount,20)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,30),'SH000300')","Mask(Std($close/Ref($close,1)-1,30),'SH000300')","Mask(Mean($amount,30)/$amount,'SH000300')","Mask(Std($amount,30)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,60),'SH000300')","Mask(Std($close/Ref($close,1)-1,60),'SH000300')","Mask(Mean($amount,60)/$amount,'SH000300')","Mask(Std($amount,60)/$amount,'SH000300')","Mask($close/Ref($close,1)-1,'SH000905')","Mask(Mean($close/Ref($close,1)-1,5),'SH000905')","Mask(Std($close/Ref($close,1)-1,5),'SH000905')","Mask(Mean($amount,5)/$amount,'SH000905')","Mask(Std($amount,5)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,10),'SH000905')","Mask(Std($close/Ref($close,1)-1,10),'SH000905')","Mask(Mean($amount,10)/$amount,'SH000905')","Mask(Std($amount,10)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,20),'SH000905')","Mask(Std($close/Ref($close,1)-1,20),'SH000905')","Mask(Mean($amount,20)/$amount,'SH000905')","Mask(Std($amount,20)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,30),'SH000905')","Mask(Std($close/Ref($close,1)-1,30),'SH000905')","Mask(Mean($amount,30)/$amount,'SH000905')","Mask(Std($amount,30)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,60),'SH000905')","Mask(Std($close/Ref($close,1)-1,60),'SH000905')","Mask(Mean($amount,60)/$amount,'SH000905')","Mask(Std($amount,60)/$amount,'SH000905')","Mask($close/Ref($close,1)-1,'SH000906')","Mask(Mean($close/Ref($close,1)-1,5),'SH000906')","Mask(Std($close/Ref($close,1)-1,5),'SH000906')","Mask(Mean($amount,5)/$amount,'SH000906')","Mask(Std($amount,5)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,10),'SH000906')","Mask(Std($close/Ref($close,1)-1,10),'SH000906')","Mask(Mean($amount,10)/$amount,'SH000906')","Mask(Std($amount,10)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,20),'SH000906')","Mask(Std($close/Ref($close,1)-1,20),'SH000906')","Mask(Mean($amount,20)/$amount,'SH000906')","Mask(Std($amount,20)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,30),'SH000906')","Mask(Std($close/Ref($close,1)-1,30),'SH000906')","Mask(Mean($amount,30)/$amount,'SH000906')","Mask(Std($amount,30)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,60),'SH000906')","Mask(Std($close/Ref($close,1)-1,60),'SH000906')","Mask(Mean($amount,60)/$amount,'SH000906')","Mask(Std($amount,60)/$amount,'SH000906')",sentiment_response,average_sentiment,comment_count
1.0303911,0.7628473,-0.9738725,0.15447325,-0.6108793,0.8709927,-1.3563217,-0.51551557,-0.16155353,0.9850928,-1.1783031,-0.83357394,-0.23302461,0.97484004,-0.99764013,-1.0557127,-0.29855752,0.6402278,-1.1616384,-0.8684566,-0.8144049,0.7450949,0.28980488,-0.8412513,0.18086976,-0.2715617,-0.41369715,-0.7278819,0.33794063,-0.7685932,0.09211057,-1.021315,0.12135591,-0.66273767,0.12045779,-1.1541572,-0.14947386,-0.68338084,-0.41188282,-0.99804217,-0.010605378,-0.825256,0.9724892,0.63353324,-0.94971323,0.19095291,-0.5840951,0.48467502,-1.2688677,-0.27472776,-0.5250814,0.7386202,-1.1843886,-0.5798377,-0.39019957,0.73311466,-1.0656,-0.8077673,-0.38911864,0.3677633,-1.3134197,-0.632583,-0.8763937,-0.2,0.0,1173
0.9112371,0.8507194,-0.90515554,-0.2708175,-0.85213816,0.95569086,-1.2903777,-0.771842,-0.38821927,1.2028145,-1.1790333,-1.013714,-0.44783115,0.89678055,-1.0492324,-1.2199293,-0.40444604,0.75929666,-1.148829,-1.0343115,-0.91037434,-0.030219916,0.11373313,-0.90554667,0.34675017,-0.2957416,-0.39044908,-0.7237166,0.5904178,-0.51553476,0.22957338,-1.0734577,0.37777373,-0.5887591,-0.009666672,-1.2109399,0.046692174,-0.57752824,-0.26902637,-1.0469682,0.14165491,-0.75129163,0.6542359,0.6470346,-0.9405142,-0.13010728,-0.69017047,0.55441296,-1.2261692,-0.44495237,-0.6852411,0.9383961,-1.209764,-0.68730736,-0.57168484,0.63751155,-1.1267296,-0.90995866,-0.4489578,0.5017333,-1.315792,-0.74940866,-0.94823253,0.5,0.0,2075
0.11349165,0.98166895,-1.1000142,-0.8253982,-0.9771736,0.89087325,-1.2758268,-1.019546,-0.46930084,1.181877,-1.1756717,-1.1793221,-0.6464672,1.0924454,-1.1560053,-1.36706,-0.49944568,0.78029716,-1.1498531,-1.1851425,-0.9893581,0.32922143,0.4270934,-1.0630287,-0.8155485,-0.9108502,-0.15626545,-0.7077051,-0.27178475,-0.8593837,0.2375235,-1.07077,-0.20848198,-1.0337282,0.14583248,-1.2293259,-0.42930394,-0.8643008,-0.278407,-1.0499352,-0.28939295,-1.0053765,0.18898451,0.8351819,-1.189425,-0.86771667,-0.9245838,0.5799493,-1.2295578,-0.849382,-0.7435745,0.92495006,-1.2095853,-0.9505992,-0.84832877,0.8258758,-1.2146101,-1.1273903,-0.59852844,0.5131898,-1.3151461,-0.9656713,-1.0756023,0.0,0.0,1305
-0.5379566,0.6252666,-0.70296085,0.0030658608,-1.1022153,0.77061003,-1.1462394,-0.3401789,-0.5253423,1.3352975,-1.4143757,-0.7328538,-0.4509328,0.905587,-1.1392733,-1.0323056,-0.19941428,0.75299776,-1.1429582,-0.945526,-0.78107226,-0.24273567,0.29397354,-0.98011005,-0.6213469,-0.9078287,-0.24974445,-0.71641785,-0.31009924,-0.8598325,0.31390423,-1.1071655,-0.22009993,-1.1137251,0.05101777,-1.2416806,-0.43124875,-0.93044555,-0.2836859,-1.0496851,-0.3197322,-1.0219263,-0.44982857,0.53309566,-0.8553467,-0.14564368,-1.1350046,0.46455872,-1.1430475,-0.3153201,-0.8163268,1.0580148,-1.386887,-0.59154445,-0.76544285,0.66169655,-1.2085209,-0.8621151,-0.4053024,0.49091688,-1.3100865,-0.77156526,-0.91187793,-0.2,0.0,1055
0.29675895,0.63945985,-0.7050893,0.54673374,-0.6443268,0.7494642,-1.1476396,0.3487105,-1.108215,1.2845826,-1.4199725,-0.29791668,-0.29475805,1.0328473,-1.1716396,-0.6949159,0.046736125,0.7842802,-1.1424158,-0.7034895,-0.58910364,-0.10289609,0.3602216,-1.0413734,0.3816776,-0.6550832,-0.16869694,-0.7279275,0.41656446,-0.5133739,0.24877815,-1.1122943,0.38867122,-0.92051595,0.04128512,-1.2417028,0.04880544,-0.70346665,-0.20501922,-1.0664612,0.074337594,-0.7843872,0.19149983,0.563117,-0.8653972,0.56295145,-0.6804073,0.47524264,-1.1431392,0.42431396,-1.1682384,1.002391,-1.3930674,-0.096522644,-0.64441955,0.7501443,-1.226143,-0.4883513,-0.16006686,0.539405,-1.3125967,-0.4821476,-0.693545,0.2,0.0,1133
-1.6470047,-0.32210782,-0.14189214,-0.1949595,-0.93074566,0.32321882,-0.5994577,-0.28437105,-1.3093418,0.95291084,-1.0476098,-0.6560465,-0.82790965,0.9423634,-1.0688802,-0.98194665,-0.2901732,0.6361771,-1.0707494,-0.9594367,-0.78024805,-0.9395162,-0.2799349,-0.9167341,-0.5420957,-0.72571176,0.044675667,-1.1228294,-0.45918056,-1.1744106,-0.0046282015,-1.0544288,-0.19515027,-1.3332708,0.00016115596,-1.2135385,-0.42479926,-0.96345615,-0.22458108,-1.0577753,-0.34200993,-1.0293165,-1.4550117,-0.33412507,-0.3770635,-0.2834629,-0.9379406,0.23529187,-0.7599279,-0.31365275,-1.3405836,0.6858547,-1.100159,-0.5277796,-1.1879386,0.6713829,-1.1407568,-0.8253599,-0.4889667,0.4241716,-1.2498491,-0.7899961,-0.9128231,0.1,0.0,2075
-0.9855437,-1.0033231,-0.43430644,1.5358603,0.67450505,-0.11210884,-0.5123343,1.3272574,-0.32812846,0.5640908,-1.0161309,0.5433179,-0.18768597,0.78654766,-1.0006777,-0.04159191,0.45656052,0.48155013,-1.051329,-0.2553198,-0.21657383,-0.072821125,-0.29612347,-0.9231696,0.6711525,-0.53350025,-0.08933779,-1.1846725,0.30431792,-0.93775207,-0.17031595,-1.1384652,0.47858676,-1.0471696,0.06722638,-1.2276107,0.12947966,-0.74366736,-0.31819052,-1.0878001,0.10289282,-0.76044935,-0.7191605,-0.8417538,-0.60083556,1.4048077,0.42975754,-0.11844622,-0.72951525,1.1164072,-0.49995524,0.3540959,-1.1276084,0.5636044,-0.7350022,0.57981205,-1.1032397,0.014767629,0.080714956,0.28013408,-1.2476206,-0.12463712,-0.40375704,-0.2,0.0,1539
0.38012213,-0.9075647,-0.33011433,0.68894774,0.1663373,0.05422368,-0.50158674,0.86037445,-0.36726168,0.5449135,-1.0211713,0.3571761,-0.26458344,0.6820618,-1.0416249,-0.13123724,0.228341,0.44977188,-1.0587913,-0.35796598,-0.29964438,-1.5191903,-0.9985246,-0.6011999,0.0048146457,-0.72259164,-0.36051545,-0.81796086,-0.15452662,-1.2572188,-0.54937327,-1.0078098,0.123064004,-1.1964014,-0.23000155,-1.1146969,-0.095583454,-0.9644003,-0.51199496,-1.0361344,-0.11330495,-0.8923312,-0.17949353,-0.97794896,-0.7221726,0.54481477,-0.02878394,-0.08125453,-0.73885524,0.61658055,-0.6843859,0.22857703,-1.1421006,0.31588098,-0.80089283,0.41380614,-1.1401176,-0.11728435,-0.17351414,0.19933161,-1.2579744,-0.26564717,-0.5125685,,0.0,3253
-0.6596496,-0.9512699,-0.32490516,-0.6253052,-0.39307988,-0.23932965,-0.48130634,-0.1903229,-0.7872121,0.36778224,-0.97743785,-0.38169497,-0.77635443,0.6051692,-1.0138688,-0.69068086,-0.34496388,0.40201774,-1.048317,-0.814483,-0.6582675,-2.4777005,-1.8478168,0.10963134,-0.863818,-0.62002236,-1.0452977,-0.18162459,-0.69922894,-1.3376213,-1.0499226,-0.63796866,-0.42685252,-1.3908492,-0.49353442,-0.82010394,-0.49881893,-1.2020447,-0.7702004,-0.87769914,-0.4752815,-1.1071576,-1.2035364,-1.2565311,-0.60603416,-0.72310287,-0.43913093,-0.49694604,-0.5935689,-0.32340962,-1.0296468,-0.04534878,-1.019582,-0.3876823,-1.135182,0.27985486,-1.0577077,-0.6315204,-0.6465754,0.08785569,-1.2172393,-0.71213573,-0.8439442,,0.0,5601
0.4973533,-0.8792278,-0.23965426,0.5365004,0.23024707,-0.17606007,-0.45522612,0.8257186,-0.17606565,0.4238149,-0.9657545,0.4970057,-0.33152586,0.56151754,-1.029393,0.01809248,0.14989752,0.39396015,-1.0502317,-0.29986385,-0.24796768,0.12716411,-1.7603934,0.21391858,0.0949298,-0.60441595,-0.9381823,-0.14660846,-0.0650081,-1.2078745,-1.0046622,-0.62533957,0.039459206,-1.2338713,-0.5249695,-0.8297591,-0.08964387,-1.0646857,-0.8016587,-0.88658947,-0.15777378,-0.91881657,0.40602443,-1.1772395,-0.4817682,0.4500706,0.056243528,-0.41869053,-0.5573531,0.6120474,-0.562049,0.009412771,-1.0050924,0.38570702,-0.80617046,0.23924842,-1.0729179,-0.0138653265,-0.2863759,0.07264908,-1.2216566,-0.23810063,-0.48123688,,-0.0002500833611203,2999
0.026410207,-0.27823287,-0.68397444,-0.46528506,-0.6910961,-0.44060713,-0.61704385,0.10055507,-0.44032046,0.35312906,-0.9736666,-0.034966476,-0.6062335,0.61359346,-1.0389118,-0.336002,-0.34435084,0.322872,-1.0623653,-0.60120267,-0.48961058,-0.19208491,-1.4763677,0.3206379,0.70085233,-0.2151061,-1.1864202,-0.31818062,0.5378662,-0.91237754,-1.0792818,-0.6466291,0.48182404,-1.0956646,-0.54419947,-0.8307957,0.33586293,-0.9346389,-0.84366965,-0.8922247,0.1603047,-0.75731325,-0.028187796,-0.6498632,-0.71232855,-0.18351382,-0.6190636,-0.6834717,-0.7614447,0.2629666,-0.6251055,-0.0635465,-1.0191224,0.12819022,-0.90306205,0.270947,-1.0768515,-0.14930695,-0.5827851,0.008014175,-1.2336795,-0.38235486,-0.5953121,-0.6,0.0,2099
-2.646104,-0.8746112,0.39413536,-1.3114227,-0.28820652,-1.3779598,-0.18092868,-0.97090083,-0.770533,-0.21843094,-0.532792,-0.818351,-1.025553,0.26876605,-0.7112329,-0.95596224,-0.8498807,0.033067126,-0.90723467,-1.0849918,-0.8511745,-3.0,-2.8238068,1.138039,-0.40288356,-0.5991414,-2.1369255,0.5319896,-0.33437136,-1.250283,-1.7300988,-0.03359367,-0.25820765,-1.3400493,-0.9681733,-0.32005754,-0.26130915,-1.2361586,-1.2437252,-0.5864245,-0.35071537,-1.1200894,-2.9627838,-1.4791412,0.55909663,-1.1714544,-0.3871494,-1.6405425,-0.09302615,-0.8232823,-0.87424666,-0.6663025,-0.47527972,-0.67824924,-1.2279203,-0.10498998,-0.6681478,-0.7733263,-1.035616,-0.32483506,-1.0078293,-0.9001638,-0.972655,,-5.757420675537359e-05,7816
-2.1477468,-1.7824774,0.5145426,-0.6861238,-0.23997267,-1.9737917,-0.008912879,-0.7437212,-0.81580573,-0.66128427,-0.32788736,-0.563152,-0.9244755,-0.08423039,-0.53606635,-0.7303967,-0.8208241,-0.11303922,-0.8215028,-0.9548626,-0.72382593,-0.024523837,-2.2558296,1.40059,0.10080583,-0.4992164,-2.2306247,0.46654728,-0.0147338025,-1.1778663,-1.6314964,-0.020076722,-0.007669227,-1.2766275,-1.014451,-0.33111134,-0.0103156725,-1.2418467,-1.1709464,-0.58947223,-0.18573566,-1.0976171,-1.5637558,-1.990786,0.53166115,-0.5283524,-0.37064397,-2.1043212,-0.10117065,-0.559471,-0.91195965,-0.963996,-0.38268477,-0.41550276,-1.1254015,-0.3791976,-0.582902,-0.5411453,-1.0423704,-0.4150692,-0.9618305,-0.75679207,-0.84915775,,8.410428931875525e-05,5945
-0.8803491,-1.86174,0.49831313,0.75406224,0.63762033,-2.0640118,-0.012152867,0.43656394,-0.247751,-0.80237734,-0.3066476,0.49586317,-0.5134519,-0.006177978,-0.57929265,0.1356658,-0.37742954,-0.14118467,-0.81340337,-0.3612505,-0.2278159,0.57752955,-1.0948346,1.3851168,1.7569999,0.7820998,-2.0133548,0.6147422,1.469044,-0.06612461,-1.544611,0.021754647,1.2384388,-0.522447,-0.83124745,-0.3059382,1.0869663,-0.6852484,-1.011926,-0.58265215,0.66210127,-0.6421142,-0.46023604,-1.7160507,0.57161444,1.0733973,0.6537479,-2.107075,-0.10194503,0.7652125,-0.24782375,-1.0442502,-0.3858483,0.72818446,-0.65399194,-0.26968187,-0.62573415,0.3841676,-0.62313026,-0.38978785,-0.9677825,-0.07776994,-0.31239772,,5.825949751183398e-05,3745
-3.0,-3.0,0.7628556,-0.2932732,-0.26314524,-3.0,0.53095794,-0.5491523,-0.6481113,-1.5474892,0.21316597,-0.278051,-1.1562551,-0.6625973,-0.13161184,-0.5048541,-0.8623665,-0.5807583,-0.55386484,-0.82570326,-0.61060977,-2.7377205,-2.183498,1.6810105,-0.047135774,0.13893132,-2.7112608,0.81556267,0.21153641,-0.5393348,-1.9775676,0.2594711,0.23027651,-0.9000101,-1.2754695,-0.09302063,0.24546173,-1.057636,-1.3097857,-0.43512338,-0.008232286,-1.0067672,-3.0,-3.0,0.8897759,-0.2372822,-0.055074904,-3.0,0.41040766,-0.34788468,-0.6812606,-1.7132434,0.09477917,-0.1338434,-1.2032142,-0.8806226,-0.2169357,-0.3096512,-1.0884314,-0.805446,-0.69830114,-0.6129594,-0.7277032,,2.6750127063103545e-06,12461
1.1130744,-3.0,1.3958598,2.8893957,2.8426874,-2.4271498,0.8361696,1.9256322,1.1215279,-1.3456997,0.29887715,1.9290385,0.26370057,-0.53172284,-0.0894763,1.3813385,0.1085215,-0.5021312,-0.52984095,0.44131896,0.45530522,1.7437079,-1.4478918,2.4614854,1.8897198,1.8667651,-2.0005348,1.3444949,1.700572,0.6826579,-1.3289673,0.42663428,1.4718599,-0.24248074,-1.0790132,0.042003285,1.4253701,-0.41903418,-0.8919602,-0.4320477,0.884453,-0.55711806,1.3292563,-2.684234,1.6504228,2.833692,2.8371937,-2.3658783,0.84436905,2.002543,1.0102893,-1.3757912,0.23079342,1.8847166,0.093915135,-0.7271,-0.14975995,1.4045081,-0.30432364,-0.619406,-0.6516747,0.6198011,0.2368384,-0.3,0.0001223990208078,1634
1.0085915,-1.7171695,1.7762436,2.122807,3.0,-1.901699,1.0482485,2.0417507,1.7714224,-1.2852874,0.33067453,2.036643,0.8011082,-0.5624544,-0.10445791,1.5334206,0.33617643,-0.4487143,-0.5134124,0.5487292,0.5711072,0.36194828,0.06476076,1.3123671,0.980787,1.2089636,-1.8853743,1.3990772,1.4075189,1.0273112,-1.3421997,0.42133284,1.2545625,-0.08935761,-1.1469388,0.01253247,1.2803308,-0.26638418,-0.92599976,-0.4442101,0.782899,-0.565679,0.8416929,-1.2780403,1.6544013,1.953607,2.8525538,-1.9528733,1.0418533,1.993084,1.6462477,-1.3355317,0.25185478,1.8887275,0.57303286,-0.7698471,-0.17106,1.4659942,-0.06834081,-0.5899318,-0.64106685,0.67015696,0.3110229,-0.2,0.0,1710
0.67501134,-0.703396,1.7373348,3.0,3.0,-1.8239963,1.0929526,3.0,3.0,-1.121703,0.36989218,3.0,3.0,-0.53481776,-0.09669234,3.0,2.6473753,-0.5347368,-0.5520117,2.337663,2.1954527,0.109828584,0.11581502,1.314071,3.0,3.0,-1.4538836,1.3968848,3.0,3.0,-1.2296803,0.433715,3.0,1.986001,-1.2079374,-0.006632492,3.0,1.4557683,-0.9296333,-0.44484082,2.414378,0.54896015,0.527014,-0.5052593,1.6344275,3.0,3.0,-1.7659299,1.1272447,3.0,3.0,-1.1832792,0.2850238,3.0,3.0,-0.76862013,-0.17068446,3.0,2.1482418,-0.6539247,-0.6682045,2.476688,1.899896,0.1,-0.0004581551618814,1637
1.8924518,0.2924356,2.0637228,0.5364927,3.0,-1.1515224,1.4412234,1.6600771,3.0,-0.86770123,0.5224891,1.9246411,1.9283384,-0.30501214,0.0106387315,1.6351762,1.0520091,-0.3666062,-0.4824848,0.6104341,0.69108963,1.3894937,0.42436343,1.5115694,-0.042066824,1.6833478,-0.42955044,1.3326539,0.80742157,1.7419384,-0.99135864,0.5592055,1.0996791,0.691792,-1.0331175,0.08631411,1.1637405,0.28779262,-0.7530407,-0.38163596,0.76201683,-0.38765603,1.7846602,0.32448933,1.972862,0.4153049,3.0,-0.97524697,1.4410655,1.5153023,3.0,-0.9285514,0.44159058,1.7532682,1.6864827,-0.54893017,-0.059083913,1.4976794,0.76754755,-0.4759892,-0.5888508,0.7087161,0.44126546,0.5,-0.0004618226600985,1624
0.3692436,1.8046811,-0.8134103,-0.032120712,0.35955095,-1.185279,1.428891,1.946554,3.0,-0.84791785,0.5269573,2.192837,2.5134192,-0.27695948,0.014324721,1.9842082,1.527539,-0.06895317,-0.6012268,0.8448866,0.9177123,0.15404995,1.5232435,-0.36597705,-0.7124968,0.25865337,-0.422429,1.333978,0.3647643,1.3345454,-0.91117877,0.5691243,0.8254073,0.6338763,-0.99288815,0.09238313,0.9154192,0.22300331,-0.53368187,-0.45241377,0.5816305,-0.4975436,0.32071766,1.7628745,-0.76351047,-0.24254788,0.3906737,-0.9978195,1.4332552,1.538859,3.0,-0.8907264,0.44952142,1.8198546,2.049294,-0.51601684,-0.05438171,1.6313113,1.0866168,-0.18924963,-0.7102078,0.809387,0.53925085,0.05,0.0,1301
1.001665,1.7646691,-0.81806266,-1.5442668,0.31477392,-0.92830116,1.5257483,-0.09625255,2.3002582,-0.85299176,0.52439743,0.4193423,1.0585562,-0.19165911,0.038920864,0.43002847,0.37256086,0.028574746,-0.58162045,-0.19986585,0.0035470743,1.4878533,1.4260181,-0.5135127,-2.0939555,1.1045399,0.022549018,1.5078019,-1.1574521,0.41013834,-0.77309227,0.6573381,-0.55108124,-0.28638998,-0.80262303,0.18932709,-0.3431972,-0.6410894,-0.37057745,-0.38627836,-0.40008852,-1.0720154,1.1732152,1.7051992,-0.79932123,-1.8117648,0.66555935,-0.6799257,1.5638844,-0.44131476,1.8754144,-0.85464764,0.47006562,0.11649662,0.6861561,-0.39666042,-0.011344874,0.16703464,0.0,-0.068651065,-0.6760841,-0.25369367,-0.34306234,-0.2,0.0003037667071688,823
-1.3205422,0.9281773,0.20277467,-1.1226934,0.73899955,-0.5790181,1.2732532,-0.1377048,1.7418114,-1.2471925,0.5080075,0.55859065,1.2031268,-0.4750235,0.067637525,0.6321189,0.5535855,0.018002268,-0.5767157,-0.058644343,0.13043207,-0.3400039,1.1592745,-0.24386106,-1.5809566,1.7534108,0.8909995,0.48594013,-1.1108401,0.33351073,-0.8306843,0.6546161,-0.46510106,-0.2188815,-0.83566135,0.1887813,-0.28827608,-0.6097529,-0.29489756,-0.40549675,-0.3477494,-1.0406666,-1.0401276,1.009649,0.051036384,-1.3362557,1.197383,-0.1711869,1.1122583,-0.46284178,1.3308476,-1.159195,0.45604607,0.23349726,0.7844758,-0.61134034,0.0046933703,0.31188095,0.1234045,-0.054357074,-0.68264574,-0.14142153,-0.24978141,-0.5,0.0,1392
-0.810276,0.39474696,0.42465013,-0.11089062,-0.17157431,-0.22659709,1.0596548,0.06106843,1.2649359,-1.4103583,0.5054385,0.8953258,1.4235336,-0.64853555,0.07305015,1.0552746,0.9788078,-0.0705622,-0.5660123,0.2589348,0.39533013,0.042976405,1.1338705,-0.22591269,-0.39681086,0.76077825,0.90887874,0.4827266,-0.77080894,0.479835,-0.8839002,0.6429544,-0.16178012,-0.04331776,-0.7466907,0.18894525,-0.018059867,-0.46042487,-0.4049873,-0.44235173,-0.10754396,-0.90991426,-0.556989,0.60898465,0.2475358,-0.20468245,0.20217435,0.09520563,0.96530604,-0.20611215,0.95271325,-1.2932773,0.4458368,0.5663655,0.9697592,-0.7087869,0.007067578,0.6797481,0.46859136,-0.15379797,-0.68227106,0.15874296,-0.016753998,-0.3,0.0,1412
0.5291709,-0.094865635,-0.13645831,0.21420985,-0.19429812,0.14480877,1.0303874,0.10982225,1.2284427,-1.2218708,0.5339713,0.9738033,1.5522672,-0.55794674,0.08525034,1.2346873,1.1963365,-0.010971619,-0.56026554,0.39034966,0.5224873,0.67709154,0.8631559,-0.46673873,-0.32579976,0.012914902,0.9352505,0.48883358,-0.8620604,0.45573157,-0.7128947,0.6814148,-0.3631073,-0.22231266,-0.6623275,0.21248043,-0.18304883,-0.5678515,-0.34502354,-0.42709893,-0.24018249,-0.9946897,0.5941739,0.1689624,-0.24622653,0.041103967,-0.08554733,0.37420467,0.9622006,-0.2288187,0.8961272,-1.1056268,0.47992125,0.5162526,0.914725,-0.61757505,0.023560854,0.70578367,0.53561884,-0.09180693,-0.672732,0.18321921,0.011782449,-0.2,0.0,1168
-0.7524412,-0.4977108,-0.12047706,0.95804864,-0.06849776,0.95876026,-0.17407504,0.2682481,-0.038224325,-1.4071918,0.52249444,1.3985134,2.1238933,-0.7254802,0.08708147,1.7448397,1.7216218,0.02127229,-0.5709135,0.7562553,0.8586401,-0.5111847,0.6103651,-0.25626332,0.039298892,-1.3447754,1.52501,-0.5054465,-0.8238763,0.52159035,-0.7887998,0.6823886,-0.34137458,-0.20464566,-0.6775521,0.2139934,-0.1754914,-0.5652484,-0.32161427,-0.4322626,-0.22607237,-0.9889989,-0.68290234,-0.20199117,-0.15992858,0.66529226,-0.5336356,1.1383623,-0.28479838,-0.138583,0.13543895,-1.262793,0.4729512,0.75595045,1.1942407,-0.7427132,0.02800802,0.97978574,0.813878,-0.061025944,-0.6831252,0.3997065,0.19487298,-0.5,0.0,1506
0.0019122434,-0.8567648,-0.54692316,1.1059511,0.24241227,0.66597116,-0.22993602,0.697911,0.35800135,-1.1159424,0.46933594,1.7476019,2.5563803,-0.720841,0.08735225,2.1905408,2.3720489,0.04215531,-0.5715487,1.1361401,1.2178161,-0.021471148,0.036817975,-0.9339582,0.2140702,-1.3975021,1.0574536,-0.74664766,-0.49444973,0.6070987,-0.6181257,0.6661764,-0.20254757,-0.1717561,-0.42106104,0.1368609,-0.060238604,-0.59853053,-0.37526512,-0.44193915,-0.09694633,-0.92412436,0.004745489,-0.6338758,-0.6854579,0.8166074,-0.3826291,0.78789407,-0.38371947,0.25478134,0.38509622,-1.0004143,0.42929447,1.0041124,1.3844993,-0.6597523,0.025023738,1.2647595,1.1698412,-0.062232044,-0.6831591,0.67274874,0.4278578,-0.1,0.0,1048
1.0405685,-0.00878873,-0.42512634,-1.0978303,-0.44919652,0.67439705,-0.22480424,-0.96293503,-0.38157415,-0.75806874,0.5132069,-0.0069721355,0.9481852,-0.66536444,0.107699975,0.4231378,0.8343151,0.10214138,-0.5548612,-0.08653371,0.11511709,0.8479398,0.48823956,-0.7518685,-0.92483556,-0.87214243,1.1861818,-0.70669425,-1.1153514,0.22067708,-0.44694653,0.7117636,-0.82116973,-0.5044291,-0.35933167,0.15931618,-0.6301343,-0.9212007,-0.23130693,-0.42161506,-0.56059325,-1.1803677,1.0113696,0.12438955,-0.5317316,-1.0947219,-0.59709245,0.8327909,-0.35729986,-1.0456972,-0.17370316,-0.68936634,0.48266077,-0.29633093,0.33406532,-0.6006867,0.047471065,0.03155612,0.1529769,0.026320191,-0.6592198,-0.24904206,-0.3523331,-0.2,0.0,875
-0.689879,0.03445098,-0.47403464,0.022718366,-0.06686156,0.31475097,-0.16784784,0.18874434,-0.45578638,-0.9470638,0.50579405,0.8945878,1.9138234,-0.73044556,0.114675015,1.2767713,1.6155808,-0.008233263,-0.55057055,0.5936227,0.74192864,-0.80091304,0.16755944,-0.44129035,0.17535515,-0.7328018,0.9449468,-0.5143651,-0.18213883,-0.34685564,-0.3134112,0.6540984,-0.2905818,-0.1516002,-0.4047947,0.16903998,-0.18136668,-0.6926395,-0.12855117,-0.4778909,-0.17571399,-0.9556184,-0.72731745,0.06143351,-0.46174628,0.08578478,-0.24071084,0.5008922,-0.25095326,0.077358566,-0.5223413,-0.787833,0.492082,0.47694945,1.0148735,-0.6617936,0.05595405,0.71553737,0.67774636,-0.023143401,-0.64983606,0.3304566,0.14065258,0.05,-0.0006660746003552,1126
0.8695821,0.15670724,-0.36100987,0.4436508,0.26171863,0.045226756,-0.46265098,0.66446245,-0.10728561,-0.67695457,0.5430282,1.2178873,2.2754085,-0.66886276,0.13286316,1.6756824,2.1628482,0.13276172,-0.5419095,0.94475776,1.0777873,0.4160184,0.06835101,-0.53509843,0.76015717,-0.22648597,0.68709505,-0.7128892,0.42893207,-0.5802015,0.22456154,0.41962478,0.0294778,-0.049540665,-0.35889515,0.17781428,0.14987104,-0.49917477,-0.121873006,-0.4763086,0.10070065,-0.79625964,0.756936,0.121592924,-0.405228,0.5909084,0.15740192,0.22895429,-0.547801,0.63134664,-0.30810556,-0.43545488,0.48731342,0.81050354,1.2400545,-0.6033576,0.07225033,1.0912038,1.1098334,0.083410986,-0.63735527,0.6655072,0.43355915,0.1,0.0,778
